pl_name,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmassprov,discoverymethod
"HD 217107 b",459.57987652,57.20911326,-21.29450327,13.60000000,,,"Mass","Radial Velocity"
"HD 106515 A b",6006.95689230,476.74261050,-444.95976980,12.10000000,,,"Mass","Radial Velocity"
"TOI-815 c",23.50000000,2.40000000,-2.40000000,2.62000000,0.10000000,-0.09000000,"Mass","Transit"
"WASP-171 b",344.52772000,29.87602000,-29.87602000,10.98482000,0.78463000,-0.44836000,"Mass","Transit"
"Kepler-80 c",6.74000000,1.23000000,-0.86000000,2.74000000,0.12000000,-0.10000000,"Mass","Transit"
"HATS-49 b",112.19399000,12.07754000,-8.58141000,8.57488500,0.14571700,-0.14571700,"Mass","Transit"
"HD 73267 b",1321.53051631,216.44114517,-164.95294323,13.00000000,,,"Mass","Radial Velocity"
"KELT-12 b",301.93850000,44.49620000,-44.49620000,19.95202000,1.90553000,-1.79344000,"Mass","Transit"
"HD 63433 b",21.75500000,,,2.14000000,0.08700000,-0.06900000,"Mass","Transit"
"HD 149806 b",4003.68444298,856.22972846,-884.19862827,12.30000000,,,"Mass","Radial Velocity"
"Kepler-231 b",35.40000000,19.70000000,-16.60000000,1.73000000,0.12000000,-0.12000000,"Mass","Transit"
"Kepler-82 e",254.02000000,,,2.47000000,0.37000000,-0.37000000,"Mass","Transit"
"TRAPPIST-1 h",0.32600000,0.02000000,-0.02000000,0.75500000,0.01400000,-0.01400000,"Mass","Transit"
"TOI-431 d",9.90000000,1.53000000,-1.49000000,3.29000000,0.09000000,-0.09000000,"Mass","Transit"
"HATS-1 b",589.55000000,83.26800000,-62.29200000,14.59400000,1.81600000,-1.09800000,"Mass","Transit"
"KMT-2019-BLG-1042L b",60.38739733,66.74396547,-34.96112477,9.05000000,,,"Mass","Microlensing"
"GJ 341 b",4.00000000,,,0.88000000,0.05000000,-0.05000000,"Mass","Transit"
"GJ 676 A c",4288.14086724,332.44851372,-358.19261469,12.30000000,,,"Mass","Radial Velocity"
"HD 25463 b",8.70000000,2.70000000,-2.60000000,2.54535814,0.11171510,-0.08338345,"Mass","Transit"
"TOI-1260 c",13.20000000,4.23000000,-4.23000000,2.76000000,0.07000000,-0.07000000,"Mass","Transit"
"TOI-3235 b",211.35589065,7.94571018,-7.94571018,11.39953337,0.49319515,-0.49319515,"Mass","Transit"
"HD 217958 b",166.54208527,110.28645723,-20.02318964,14.20000000,,,"Mass","Radial Velocity"
"KMT-2019-BLG-0298L b",575.26941667,305.11527072,-305.11527072,13.40000000,,,"Mass","Microlensing"
"OGLE2-TR-L9 b",1430.17500000,476.72500000,-476.72500000,18.04600000,0.44800000,-0.44800000,"Mass","Transit"
"HATS-32 b",292.40360000,31.78300000,-31.78300000,14.00004100,1.61409600,-1.07606400,"Mass","Transit"
"V2376 Ori b",6356.56814000,3178.28407000,-3178.28407000,87.20586985,10.87271128,-10.87271128,"Mass","Imaging"
"WASP-38 b",1093.33520000,114.41880000,-114.41880000,13.78707000,0.67254000,-0.67254000,"Mass","Transit"
"LHS 1903 c",4.55000000,0.73000000,-0.69000000,2.04600000,0.07800000,-0.07400000,"Mass","Transit"
"HAT-P-57 b",448.14030000,483.10160000,-483.10160000,19.50366000,4.03524000,-4.03524000,"Mass","Transit"
"K2-216 b",8.00000000,1.60000000,-1.60000000,1.75000000,0.17000000,-0.10000000,"Mass","Transit"
"HD 143811 AB b",1938.75328270,222.47988490,-286.04556630,15.69257298,1.12089807,-1.12089807,"Mass","Imaging"
"WASP-104 b",404.26300000,14.93700000,-14.93700000,12.74500000,0.41500000,-0.41500000,"Mass","Transit"
"51 Peg b",193.87532827,19.06970442,-15.89142035,14.10000000,,,"Mass","Radial Velocity"
"TOI-1801 b",5.73800000,1.45500000,-1.42800000,2.07900000,0.12400000,-0.11000000,"Mass","Transit"
"TOI-762 A b",79.77493016,13.34879309,-13.34879309,8.33948164,0.19055267,-0.19055267,"Mass","Transit"
"K2-32 e",2.10000000,1.30000000,-1.10000000,1.21200000,0.05200000,-0.04600000,"Mass","Transit"
"Kepler-78 b",1.68000000,0.27000000,-0.27000000,1.20100000,0.02800000,-0.02800000,"Mass","Transit"
"TOI-1742 b",9.70000000,1.90000000,-1.90000000,2.36507598,0.05691119,-0.05107400,"Mass","Transit"
"K2-105 b",15.40000000,4.40000000,-4.40000000,3.40000000,0.12000000,-0.05000000,"Mass","Transit"
"WASP-60 b",174.80650000,60.38770000,-60.38770000,9.86392000,1.34508000,-1.34508000,"Mass","Transit"
"HD 7449 b",2597.92939882,970.96578339,-857.81887049,12.60000000,,,"Mass","Radial Velocity"
"Kepler-98 b",3.55000000,1.60000000,-1.60000000,1.99000000,0.22000000,-0.22000000,"Mass","Transit"
"WASP-6 b",148.42586607,7.62788177,-7.31005336,12.54284940,0.19055267,-0.20176165,"Mass","Transit"
"WASP-189 b",632.47852993,50.85254512,-44.49597698,18.14733975,0.23538859,-0.23538859,"Mass","Transit"
"TOI-2295 b",278.09985612,13.34879309,-13.03096469,16.47720163,9.52763359,-5.94075977,"Mass","Transit"
"KMT-2018-BLG-1990L b",111.00000000,42.00000000,-28.00000000,12.90000000,,,"Mass","Microlensing"
"TOI-1295 b",451.31633794,25.42627256,-25.42627256,15.69257298,0.89671846,-0.89671846,"Mass","Transit"
"NGTS-15 b",238.68913366,32.41849751,-27.96889982,12.32987877,1.12089807,-1.12089807,"Mass","Transit"
"HD 81817 b",7668.56380410,3097.87348303,-219.61942924,12.00000000,,,"Mass","Radial Velocity"
"TOI-2184 b",206.58846455,50.85254512,-50.85254512,11.39953337,0.57165802,-0.57165802,"Mass","Transit"
"OGLE-2016-BLG-1598L b",120.77479466,95.34852210,-95.34852210,13.60000000,,,"Mass","Microlensing"
"OGLE-2018-BLG-1212L b",63.56568140,50.85254512,-41.31769291,9.32000000,,,"Mass","Microlensing"
"TOI-2018 b",9.20000000,2.10000000,-2.10000000,2.26800000,0.06900000,-0.06900000,"Mass","Transit"
"TOI-669 b",10.00000000,1.40000000,-1.40000000,2.58606487,0.13042739,-0.11014467,"Mass","Transit"
"WASP-184 b",181.16310000,31.78300000,-31.78300000,14.90797000,1.00881000,-1.00881000,"Mass","Transit"
"OGLE-2019-BLG-0304L b",162.09248757,162.09248757,-73.10053361,14.20000000,,,"Mass","Microlensing"
"WASP-25 b",179.25522155,8.26353858,-7.94571018,13.80946422,0.15692573,-0.19055267,"Mass","Transit"
"Kepler-105 c",5.60000000,1.20000000,-1.20000000,1.44000000,0.04000000,-0.04000000,"Mass","Transit"
"TOI-199 b",54.03082919,6.35656814,-6.35656814,9.07927437,0.05604490,-0.05604490,"Mass","Transit"
"LHS 1903 e",5.79000000,1.60000000,-1.61000000,1.73200000,0.05900000,-0.05800000,"Mass","Transit"
"OGLE-2017-BLG-1275L b",1875.18760130,699.22249540,-699.22249540,12.80000000,,,"Mass","Microlensing"
"TOI-2421 b",105.83685953,25.10844415,-25.10844415,10.36830715,0.39231432,-0.38110534,"Mass","Transit"
"Kepler-323 c",6.80000000,3.40000000,-3.20000000,1.57000000,0.04000000,-0.04000000,"Mass","Transit"
"TOI-7510 b",18.10000000,1.70000000,-1.70000000,7.31000000,0.23000000,-0.23000000,"Mass","Transit"
"HATS-17 b",425.25654000,20.65895000,-20.65895000,8.70939300,0.62770400,-0.62770400,"Mass","Transit"
"HD 77946 b",10.90000000,1.80000000,-1.70000000,2.89646124,0.18675590,-0.14235529,"Mass","Transit"
"LHS 1478 b",2.33000000,0.20000000,-0.20000000,1.24200000,0.05100000,-0.04900000,"Mass","Transit"
"TOI-2147 b",116.00000000,22.00000000,-22.00000000,10.50000000,0.30000000,-0.30000000,"Mass","Transit"
"Kepler-94 b",10.84000000,1.40000000,-1.40000000,3.51000000,0.15000000,-0.15000000,"Mass","Transit"
"MOA-2007-BLG-192L b",12.49000000,65.47000000,-8.03000000,3.58000000,,,"Mass","Microlensing"
"Kepler-47 d",19.02000000,23.84000000,-11.67000000,7.04000000,0.66000000,-0.49000000,"Mass","Transit"
"TOI-2136 b",6.37000000,2.45000000,-2.29000000,2.19000000,0.17000000,-0.17000000,"Mass","Transit"
"HD 11506 d",4068.20360960,190.69704420,-158.91420350,12.30000000,,,"Mass","Radial Velocity"
"HAT-P-6 b",419.53560000,95.34900000,-95.34900000,16.58932000,1.68135000,-1.68135000,"Mass","Transit"
"TRAPPIST-1 g",1.32100000,0.03800000,-0.03800000,1.12900000,0.01500000,-0.01300000,"Mass","Transit"
"WASP-185 b",311.47340000,19.06980000,-19.06980000,14.01125000,0.89672000,-0.89672000,"Mass","Transit"
"TOI-4336 A c",1.55000000,0.13000000,-0.13000000,1.25100000,0.06600000,-0.06600000,"Mass","Transit"
"TOI-5261 b",3651.84839643,136.66621501,-146.20106722,11.60129502,0.47077719,-0.45956821,"Mass","Transit"
"HATS-44 b",177.98480000,34.96130000,-34.96130000,11.96000300,1.40112500,-0.79583900,"Mass","Transit"
"TOI-5616 b",624.00000000,,,10.78000000,0.54000000,-0.47000000,"Mass","Transit"
"KMT-2021-BLG-1105L b",413.17692910,216.12331676,-216.12331676,13.60000000,,,"Mass","Microlensing"
"TOI-4504 c",1197.32317485,57.52694167,-57.90833576,11.09689089,0.56044903,-0.56044903,"Mass","Transit"
"KMT-2017-BLG-1146L b",230.00000000,250.00000000,-130.00000000,14.00000000,,,"Mass","Microlensing"
"HD 149026 b",120.77540000,19.06980000,-19.06980000,8.29466000,0.22418000,-0.22418000,"Mass","Radial Velocity"
"GJ 179 b",301.93698665,50.85254512,-34.96112477,13.80000000,,,"Mass","Radial Velocity"
"HATS-42 b",597.52040000,47.67450000,-47.67450000,15.69260000,2.80225000,-1.56926000,"Mass","Transit"
"TOI-329 b",40.40000000,3.80000000,-3.70000000,4.94057819,0.29202617,-0.25614214,"Mass","Transit"
"TOI-5788 b",3.72000000,0.94000000,-0.94000000,1.52800000,0.07500000,-0.07500000,"Mass","Transit"
"TrES-4 b",247.90740000,60.38770000,-60.38770000,18.04649000,2.01762000,-2.01762000,"Mass","Transit"
"TOI-1753 b",16.60000000,5.20000000,-5.20000000,2.47852533,0.09834485,-0.07935468,"Mass","Transit"
"BD-14 3065 b",3932.00000000,290.00000000,-280.00000000,21.59000000,1.05000000,-1.05000000,"Mass","Transit"
"Kepler-139 f",36.00000000,10.00000000,-10.00000000,6.67000000,,,"Mass","Transit Timing Variations"
"Qatar-10 b",233.92288000,28.60470000,-28.60470000,17.29548700,0.44836000,-0.44836000,"Mass","Transit"
"KMT-2021-BLG-2609L b",10.17050902,13.98444991,-5.72091133,3.17000000,,,"Mass","Microlensing"
"Kepler-29 c",4.50000000,1.10000000,-1.10000000,2.34000000,0.12000000,-0.11000000,"Mass","Transit"
"HD 86226 b",143.02350000,12.71320000,-15.89150000,14.30000000,,,"Mass","Radial Velocity"
"HAT-P-5 b",311.47340000,63.56600000,-63.56600000,13.56289000,1.12090000,-1.12090000,"Mass","Transit"
"Kepler-254 c",3.20000000,3.70000000,-2.70000000,2.15000000,1.03000000,-1.03000000,"Mass","Transit"
"WASP-183 b",159.55066000,14.93801000,-14.93801000,16.47723000,10.53646000,-3.69897000,"Mass","Transit"
"TOI-3457 b",797.74930157,,,10.64000000,0.25000000,-0.25000000,"Mass","Transit"
"Kepler-350 d",14.90000000,5.30000000,-4.70000000,2.80000000,1.28000000,-0.54000000,"Mass","Transit"
"K2-19 c",11.00000000,0.50000000,-0.40000000,4.10000000,0.20000000,-0.20000000,"Mass","Transit"
"TOI-3160 A b",378.21580433,50.85254512,-47.67426105,13.76462830,0.51561311,-0.50440413,"Mass","Transit"
"HAT-P-45 b",283.49200000,43.54100000,-31.46400000,15.98400000,1.96200000,-0.97500000,"Mass","Transit"
"TOI-622 b",96.30200732,21.93016008,-22.88364530,9.23620010,0.31385146,-0.32506044,"Mass","Transit"
"KELT-19 A b",1293.56810000,,,21.40919000,1.23299000,-1.23299000,"Mass","Transit"
"Kepler-16 b",105.83300000,5.08500000,-5.08500000,8.44930000,0.02910000,-0.02910000,"Mass","Transit"
"55 Cnc f",44.81200000,3.81400000,-3.81400000,7.59000000,,,"Mass","Radial Velocity"
"LP 791-18 c",7.16000000,0.65000000,-0.65000000,2.48800000,0.09600000,-0.09600000,"Mass","Transit"
"KMT-2019-BLG-1715L b",813.64072192,359.14609991,-368.68095212,13.20000000,,,"Mass","Microlensing"
"KELT-23 A b",298.12454000,15.25584000,-13.98452000,14.82950700,0.28022500,-0.28022500,"Mass","Transit"
"WASP-89 b",1875.19700000,127.13200000,-127.13200000,11.65736000,0.44836000,-0.44836000,"Mass","Transit"
"Kepler-385 c",13.20000000,16.80000000,-9.00000000,3.04000000,1.56000000,-1.56000000,"Mass","Transit"
"WASP-55 b",186.24744650,10.48833743,-10.17050902,14.72860064,0.23538859,-0.28022452,"Mass","Transit"
"K2-285 e",10.70000000,,,1.95000000,0.05000000,-0.05000000,"Mass","Transit"
"K2-329 b",82.63580000,6.35660000,-6.99226000,8.67576600,0.29143400,-0.26901600,"Mass","Transit"
"TOI-2345 b",3.49000000,0.85000000,-0.85000000,1.50400000,0.04700000,-0.04400000,"Mass","Transit"
"KMT-2020-BLG-0414L b",1.87000000,0.27000000,-0.16000000,1.20000000,,,"Mass","Microlensing"
"HD 11505 b",2510.52658689,1031.35318072,-541.26177712,12.60000000,,,"Mass","Radial Velocity"
"WASP-45 b",306.38812000,18.43414000,-17.79848000,10.60371400,0.65012200,-0.57165900,"Mass","Transit"
"TOI-1136 g",5.60000000,4.10000000,-3.20000000,2.53000000,0.11000000,-0.12000000,"Mass","Transit"
"KELT-21 b",1242.71530000,,,17.77747400,0.43715100,-0.44836000,"Mass","Transit"
"TOI-270 d",4.20000000,0.16000000,-0.16000000,2.00000000,0.05000000,-0.05000000,"Mass","Transit"
"Kepler-1876 b",2.40000000,,,0.85300000,0.03900000,-0.02600000,"Mass","Transit"
"EPIC 246851721 b",953.49000000,349.61300000,-381.39600000,11.78065900,0.49319600,-0.49319600,"Mass","Transit"
"TOI-4860 b",86.70000000,1.90000000,-1.90000000,8.70000000,0.40000000,-0.40000000,"Mass","Transit"
"WASP-42 b",167.49641000,8.89924000,-8.89924000,12.57649800,0.43715100,-0.43715100,"Mass","Transit"
"HD 6061 b",10.00000000,2.50000000,-2.50000000,2.42763557,0.09903199,-0.07283589,"Mass","Transit"
"TOI-5232 b",743.71847238,50.85254512,-50.85254512,12.77823800,0.57165802,-0.50440413,"Mass","Transit"
"TOI-333 b",20.10000000,2.40000000,-2.40000000,4.26000000,0.11000000,-0.11000000,"Mass","Transit"
"TOI-4529 b",4.90000000,,,1.77000000,0.09000000,-0.08000000,"Mass","Transit"
"KOI-1833 d",11.02000000,,,2.58000000,0.23000000,-0.22000000,"Mass","Transit"
"HD 16905 b",3591.46099910,190.69704420,-222.47988490,12.40000000,,,"Mass","Radial Velocity"
"TOI-1516 b",1004.33776612,38.13940884,-38.13940884,15.24421375,0.33626942,-0.33626942,"Mass","Transit"
"WASP-163 b",594.34210000,66.74430000,-66.74430000,13.47321800,1.08727300,-1.08727300,"Mass","Transit"
"TYC 8998-760-1 c",1906.98000000,317.83000000,-317.83000000,12.32990000,6.72540000,-3.36270000,"Mass","Imaging"
"TOI-150.01",797.75330000,38.13960000,-38.13960000,14.06729500,0.23538900,-0.21297100,"Mass","Transit"
"TOI-332 b",57.20000000,1.60000000,-1.60000000,3.20000000,0.16000000,-0.11000000,"Mass","Transit"
"OGLE-2018-BLG-0298L b",44.49597698,22.24798849,-19.06970442,7.56000000,,,"Mass","Microlensing"
"Kepler-223 e",4.80000000,1.40000000,-1.20000000,4.60000000,0.27000000,-0.41000000,"Mass","Transit"
"WASP-91 b",425.89220000,25.42640000,-25.42640000,11.54527000,0.44836000,-0.44836000,"Mass","Transit"
"Kepler-68 c",1.30000000,,,0.97900000,0.01900000,-0.01900000,"Mass","Transit"
"TOI-5301 b",1182.32167404,117.59651059,-117.59651059,13.09208946,0.85188253,-0.78462865,"Mass","Transit"
"NGTS-11 b",109.33352000,29.24036000,-23.20159000,9.15775300,0.31385200,-0.35868800,"Mass","Transit"
"HD 183579 b",20.40000000,2.60000000,-2.50000000,3.49000000,0.07000000,-0.06400000,"Mass","Transit"
"Kepler-240 c",102.30000000,43.30000000,-39.40000000,2.20000000,0.89000000,-0.89000000,"Mass","Transit"
"HD 219666 b",17.60000000,1.20000000,-1.20000000,4.89800000,0.06000000,-0.06000000,"Mass","Transit"
"HAT-P-34 b",1058.37390000,66.74430000,-63.56600000,13.41717300,1.45717000,-1.03122800,"Mass","Transit"
"TOI-2046 b",731.00533610,88.99195396,-88.99195396,16.14093221,1.23298788,-1.23298788,"Mass","Transit"
"OGLE-2015-BLG-0966L b",21.00000000,2.00000000,-2.00000000,4.86000000,,,"Mass","Microlensing"
"OGLE-2014-BLG-0221L b",1382.55357045,524.41687155,-607.05225737,12.90000000,,,"Mass","Microlensing"
"KELT-17 b",416.35730000,88.99240000,-92.17070000,17.09372500,0.72858500,-0.67254000,"Mass","Transit"
"2MASS J12073346-3932539 b",1652.70771640,190.69704420,-222.47988490,15.69257298,0.33626942,-0.44835923,"Mass","Imaging"
"Kepler-289 e",17.40000000,1.30000000,-1.20000000,2.94000000,0.46000000,-0.38000000,"Mass","Transit"
"HATS-33 b",378.85336000,16.84499000,-16.84499000,13.78707000,1.25540800,-0.90792900,"Mass","Transit"
"Kepler-539 b",308.29510000,92.17070000,-92.17070000,8.37312300,0.19055300,-0.19055300,"Mass","Transit"
"Kepler-80 d",6.75000000,0.69000000,-0.51000000,1.53000000,0.09000000,-0.07000000,"Mass","Transit"
"K2-199 b",6.90000000,1.80000000,-1.80000000,1.73000000,0.05000000,-0.04000000,"Mass","Transit"
"Kepler-25 b",8.70000000,2.50000000,-2.30000000,2.74800000,0.03800000,-0.03500000,"Mass","Transit"
"HD 55696 b",1357.12729789,317.82840700,-219.30160083,12.90000000,,,"Mass","Radial Velocity"
"HD 8673 b",4210.59073594,536.49435102,-450.04502431,12.30000000,,,"Mass","Radial Velocity"
"WASP-150 b",2688.84180000,88.99240000,-63.56600000,11.99363000,0.26901600,-0.28022500,"Mass","Transit"
"TOI-2134 c",58.30000000,1.90000000,-1.90000000,7.35000000,0.18000000,-0.18000000,"Mass","Transit"
"HD 11506 b",1551.00262616,631.20721630,-105.83685953,12.90000000,,,"Mass","Radial Velocity"
"TOI-1994 b",7024.00779470,826.35385820,-794.57101750,13.67495645,0.91913642,-0.79583763,"Mass","Transit"
"TOI-3682 b",69.28659273,23.83713052,-25.42627256,12.80065596,0.40352331,-0.39231432,"Mass","Transit"
"TOI-1842 b",89.40000000,7.80000000,-7.80000000,12.34850230,0.27917829,-0.29433660,"Mass","Transit"
"Kepler-385 b",12.80000000,11.40000000,-6.80000000,2.73000000,1.38000000,-1.38000000,"Mass","Transit"
"HD 151450 c",1636.18063924,375.03752026,-336.26245461,12.80000000,,,"Mass","Radial Velocity"
"HD 27631 b",495.81231492,63.56568140,-47.67426105,13.50000000,,,"Mass","Radial Velocity"
"TOI-1803 c",8.00000000,1.00000000,-2.00000000,4.29000000,0.08000000,-0.08000000,"Mass","Transit"
"Kepler-83 d",4.10000000,2.80000000,-1.30000000,1.94000000,0.13000000,-0.13000000,"Mass","Transit"
"Kepler-31 c",1493.70000000,,,5.30000000,1.10000000,-1.10000000,"Mass","Transit"
"HD 108341 b",715.11391575,225.65816897,-79.45710175,13.30000000,,,"Mass","Radial Velocity"
"Kepler-58 c",53.00000000,,,2.86000000,,,"Mass","Transit"
"TOI-500 b",1.42000000,0.18000000,-0.18000000,1.16600000,0.06100000,-0.05800000,"Mass","Transit"
"OGLE-2018-BLG-0977L b",6.40000000,5.20000000,-3.70000000,2.41000000,,,"Mass","Microlensing"
"KMT-2024-BLG-1044L b",7.75000000,12.03000000,-4.04000000,2.70000000,,,"Mass","Microlensing"
"TOI-3693 b",324.18497514,76.27881768,-69.92224954,12.59889431,0.32506044,-0.25780656,"Mass","Transit"
"OGLE-2019-BLG-0249L b",2262.93825784,467.20775829,-467.20775829,12.70000000,,,"Mass","Microlensing"
"TOI-1408 c",7.60000000,0.20000000,-0.20000000,2.22000000,0.06000000,-0.06000000,"Mass","Transit Timing Variations"
"HD 165131 b",5943.39121090,444.95976980,-317.82840700,12.10000000,,,"Mass","Radial Velocity"
"Kepler-44 b",317.82000000,31.78000000,-31.78000000,12.22000000,0.78000000,-0.78000000,"Mass","Transit"
"TOI-2346 b",394.10722468,69.92224954,-69.92224954,16.11851425,0.48198617,-0.45956821,"Mass","Transit"
"Kepler-41 b",177.98000000,25.43000000,-25.43000000,14.46000000,0.22000000,-0.22000000,"Mass","Transit"
"Kepler-94 c",3126.00000000,200.00000000,-200.00000000,12.50000000,,,"Mass","Radial Velocity"
"HAT-P-37 b",371.52800000,32.73500000,-32.73500000,13.20400000,0.86300000,-0.86300000,"Mass","Transit"
"WASP-103 b",473.54700000,27.96800000,-27.96800000,17.12700000,0.81800000,-0.52700000,"Mass","Transit"
"KMT-2019-BLG-1806L b",4.67000000,1.56000000,-1.60000000,2.00000000,,,"Mass","Microlensing"
"OGLE-2007-BLG-368L b",20.00000000,7.00000000,-8.00000000,4.72000000,,,"Mass","Microlensing"
"TOI-6564 b",222.16205649,20.97667486,-20.97667486,16.39873876,0.21297063,-0.21297063,"Mass","Transit"
"Kepler-19 c",13.10000000,2.70000000,-2.70000000,3.68000000,,,"Mass","Transit Timing Variations"
"OGLE-2018-BLG-0532L b",6.22800000,0.90500000,-0.88100000,2.37000000,,,"Mass","Microlensing"
"TOI-1238 c",8.32000000,1.90000000,-1.88000000,2.11000000,0.14000000,-0.14000000,"Mass","Transit"
"HD 27894 d",2063.65984665,313.69663771,-112.19342767,12.70000000,,,"Mass","Radial Velocity"
"KELT-3 b",616.59020000,104.88390000,-104.88390000,17.48604000,1.23299000,-1.23299000,"Mass","Transit"
"TOI-201 d",5.80000000,2.00000000,-2.00000000,1.39000000,0.07000000,-0.07000000,"Mass","Transit"
"MOA-2022-BLG-091L b",1141.00398113,635.65681400,-530.77343969,13.00000000,,,"Mass","Microlensing"
"KMT-2021-BLG-2294L b",22.24798849,31.78284070,-12.71313628,5.02000000,,,"Mass","Microlensing"
"HD 81040 b",2301.07766668,317.82840700,-117.59651059,12.60000000,,,"Mass","Radial Velocity"
"GJ 1252 b",1.32000000,0.28000000,-0.28000000,1.19300000,0.07400000,-0.07400000,"Mass","Transit"
"OGLE-2016-BLG-1266L b",3813.94088400,190.69704420,-190.69704420,12.40000000,,,"Mass","Microlensing"
"Kepler-23 d",4.44000000,1.30000000,-1.21000000,2.20600000,0.05700000,-0.05700000,"Mass","Transit"
"TOI-2196 b",26.00000000,1.30000000,-1.30000000,3.51000000,0.15000000,-0.15000000,"Mass","Transit"
"HD 66428 b",3478.94974302,776.13696989,-1222.05022491,12.40000000,,,"Mass","Radial Velocity"
"HIP 8923 b",3171.92750186,247.90615746,-50.85254512,12.50000000,,,"Mass","Radial Velocity"
"TOI-1411 b",2.00000000,1.20000000,-1.10000000,1.19880592,0.04935874,-0.04474058,"Mass","Transit"
"TOI-3023 b",197.05361234,31.78284070,-28.60455663,16.43236571,0.48198617,-0.35868738,"Mass","Transit"
"TOI-1811 b",308.92921160,24.15495893,-24.79061575,11.14172682,0.28022452,-0.25780656,"Mass","Transit"
"TIC 393818343 b",1379.37528638,47.67426105,-47.67426105,12.18416202,0.25780656,-0.23538859,"Mass","Transit"
"TOI-733 b",5.72000000,0.70000000,-0.68000000,1.99200000,0.08500000,-0.09000000,"Mass","Transit"
"Kepler-114 d",3.90000000,1.70000000,-1.70000000,2.53000000,0.28000000,-0.28000000,"Mass","Transit"
"Kepler-85 d",8.69679000,,,1.20000000,0.19000000,-0.19000000,"Mass","Transit"
